num	zipcode	name
158.0	47156	San Vicente del Palacio
59138.0	3122	San Vicente del Raspeig/Sant Vicent del Raspeig
29.0	9360	San Vicente del Valle
449.0	49209	San Vitero
508.0	32070	San Xoán de Río
392.0	25191	Sanaüja
536.0	24143	Sancedo
715.0	5204	Sanchidrián
77.0	37280	Sanchón de la Ribera
37.0	37281	Sanchón de la Sagrada
998.0	40179	Sanchonuño
84.0	5205	Sanchorreja
230.0	37282	Sanchotello
161.0	6118	Sancti-Spíritus
741.0	37279	Sancti-Spíritus
1170.0	32077	Sandiás
120.0	37283	Sando
734.0	3117	Sanet y Negrals
303.0	40180	Sangarcía
219.0	22206	Sangarrén
4882.0	31216	Sangüesa/Zangoza
69727.0	11032	Sanlúcar de Barrameda
402.0	21065	Sanlúcar de Guadiana
14120.0	41087	Sanlúcar la Mayor
101.0	31219	Sansol
36918.0	8194	Sant Adrià de Besòs
100.0	8195	Sant Agustí de Lluçanès
26965.0	8196	Sant Andreu de la Barca
11593.0	8197	Sant Andreu de Llavaneres
162.0	17157	Sant Andreu Salou
363.0	17183	Sant Aniol de Finestres
27431.0	7046	Sant Antoni de Portmany
6483.0	8198	Sant Antoni de Vilamajor
924.0	8199	Sant Bartomeu del Grau
83371.0	8200	Sant Boi de Llobregat
575.0	8201	Sant Boi de Lluçanès
14767.0	43136	Sant Carles de la Ràpita
3619.0	8203	Sant Cebrià de Vallalta
18285.0	8202	Sant Celoni
4170.0	8204	Sant Climent de Llobregat
696.0	17158	Sant Climent Sescebes
95725.0	8205	Sant Cugat del Vallès
1009.0	8206	Sant Cugat Sesgarrigues
123.0	25196	Sant Esteve de la Sarga
3043.0	8207	Sant Esteve de Palautordera
7889.0	8208	Sant Esteve Sesrovires
839.0	17159	Sant Feliu de Buixalleu
6460.0	8210	Sant Feliu de Codines
22149.0	17160	Sant Feliu de Guíxols
45642.0	8211	Sant Feliu de Llobregat
1495.0	17161	Sant Feliu de Pallerols
611.0	8212	Sant Feliu Sasserra
256.0	17162	Sant Ferriol
9064.0	8209	Sant Fost de Campsentelles
9025.0	8213	Sant Fruitós de Bages
4085.0	17163	Sant Gregori
1120.0	25192	Sant Guim de Freixenet
182.0	25197	Sant Guim de la Plana
5836.0	17164	Sant Hilari Sacalm
3644.0	8215	Sant Hipòlit de Voltregà
1433.0	8193	Sant Iscle de Vallalta
31.0	8216	Sant Jaume de Frontanyà
842.0	17165	Sant Jaume de Llierca
2695.0	43137	Sant Jaume dels Domenys
3669.0	43902	Sant Jaume d'Enveja
2179.0	7049	Sant Joan
24450.0	3119	Sant Joan d'Alacant
6703.0	7050	Sant Joan de Labritja
3274.0	17167	Sant Joan de les Abadesses
515.0	17168	Sant Joan de Mollet
3387.0	12902	Sant Joan de Moró
10820.0	8218	Sant Joan de Vilatorrada
34039.0	8217	Sant Joan Despí
3054.0	17185	Sant Joan les Fonts
534.0	46222	Sant Joanet
830.0	17166	Sant Jordi Desvalls
1171.0	12099	Sant Jordi/San Jorge
28813.0	7048	Sant Josep de sa Talaia
241.0	8903	Sant Julià de Cerdanyola
3623.0	17169	Sant Julià de Ramis
3193.0	8220	Sant Julià de Vilatorta
1347.0	17903	Sant Julià del Llor i Bonmatí
19806.0	8221	Sant Just Desvern
267.0	17171	Sant Llorenç de la Muga
1000.0	25193	Sant Llorenç de Morunys
9035.0	7051	Sant Llorenç des Cardassar
2503.0	8222	Sant Llorenç d'Hortons
2524.0	8223	Sant Llorenç Savall
6953.0	7052	Sant Lluís
119.0	8225	Sant Martí d'Albars
1232.0	8224	Sant Martí de Centelles
679.0	17172	Sant Martí de Llémena
646.0	25902	Sant Martí de Riucorb
1243.0	8226	Sant Martí de Tous
3313.0	8227	Sant Martí Sarroca
361.0	8228	Sant Martí Sesgueioles
261.0	17173	Sant Martí Vell
1954.0	12100	Sant Mateu
628.0	8229	Sant Mateu de Bages
239.0	17174	Sant Miquel de Campmajor
808.0	17175	Sant Miquel de Fluvià
159.0	17176	Sant Mori
732.0	17177	Sant Pau de Segúries
31688.0	8231	Sant Pere de Ribes
2404.0	8232	Sant Pere de Riudebitlles
2514.0	8233	Sant Pere de Torelló
4815.0	8234	Sant Pere de Vilamajor
2079.0	17178	Sant Pere Pescador
167.0	8189	Sant Pere Sallavinera
5680.0	8235	Sant Pol de Mar
2393.0	8236	Sant Quintí de Mediona
2142.0	8237	Sant Quirze de Besora
20180.0	8238	Sant Quirze del Vallès
672.0	8239	Sant Quirze Safaja
480.0	25194	Sant Ramon
12863.0	8240	Sant Sadurní d'Anoia
90.0	8241	Sant Sadurní d'Osormort
3351.0	8098	Sant Salvador de Guardiola
9949.0	8262	Sant Vicenç de Castellet
6661.0	8264	Sant Vicenç de Montalt
2077.0	8265	Sant Vicenç de Torelló
28079.0	8263	Sant Vicenç dels Horts
3942.0	6120	Santa Amalia
279.0	10165	Santa Ana
358.0	45155	Santa Ana de Pusa
473.0	21067	Santa Ana la Real
3791.0	43138	Santa Bàrbara
1075.0	21068	Santa Bárbara de Casa
18341.0	35021	Santa Brígida
105.0	9343	Santa Cecilia
185.0	8243	Santa Cecília de Voltregà
105.0	34167	Santa Cecilia del Alcor
254.0	22208	Santa Cilia
163.0	49197	Santa Clara de Avedillo
92.0	26134	Santa Coloma
8309.0	8244	Santa Coloma de Cervelló
13557.0	17180	Santa Coloma de Farners
117981.0	8245	Santa Coloma de Gramenet
2755.0	43139	Santa Coloma de Queralt
495.0	24151	Santa Colomba de Curueño
246.0	49199	Santa Colomba de las Monjas
529.0	24152	Santa Colomba de Somoza
9365.0	15077	Santa Comba
5585.0	17181	Santa Cristina d'Aro
1066.0	49200	Santa Cristina de la Polvorosa
273.0	24153	Santa Cristina de Valmadrigal
291.0	49201	Santa Croya de Tera
13482.0	39073	Santa Cruz de Bezana
50.0	34168	Santa Cruz de Boedo
94.0	50236	Santa Cruz de Grío
15361.0	38037	Santa Cruz de la Palma
139.0	9345	Santa Cruz de la Salceda
194.0	22209	Santa Cruz de la Serós
320.0	10166	Santa Cruz de la Sierra
4097.0	45156	Santa Cruz de la Zarza
513.0	13076	Santa Cruz de los Cáñamos
219.0	4080	Santa Cruz de Marchena
125.0	50237	Santa Cruz de Moncayo
230.0	16194	Santa Cruz de Moya
3950.0	13077	Santa Cruz de Mudela
25.0	44208	Santa Cruz de Nogueras
288.0	10167	Santa Cruz de Paniagua
158.0	5222	Santa Cruz de Pinares
208688.0	38038	Santa Cruz de Tenerife
57.0	42166	Santa Cruz de Yanguas
539.0	18174	Santa Cruz del Comercio
3682.0	45157	Santa Cruz del Retamar
329.0	5221	Santa Cruz del Valle
103.0	9346	Santa Cruz del Valle Urbión
883.0	23076	Santa Elena
1046.0	24154	Santa Elena de Jamuz
181.0	26135	Santa Engracia del Jubera
734.0	14061	Santa Eufemia
69.0	47152	Santa Eufemia del Arroyo
174.0	49202	Santa Eufemia del Barco
1771.0	7053	Santa Eugènia
2256.0	8246	Santa Eugènia de Berga
1033.0	44209	Santa Eulalia
111.0	26136	Santa Eulalia Bajera
102.0	50238	Santa Eulalia de Gállego
434.0	33062	Santa Eulalia de Oscos
1401.0	8247	Santa Eulàlia de Riuprimer
7740.0	8248	Santa Eulàlia de Ronçana
40548.0	7054	Santa Eulària des Riu
15042.0	18175	Santa Fe
476.0	4081	Santa Fe de Mondújar
370.0	8249	Santa Fe del Penedès
155.0	9347	Santa Gadea del Cid
146.0	9348	Santa Inés
379.0	17182	Santa Llogaia d'Àlguema
74560.0	35022	Santa Lucía de Tirajana
776.0	12102	Santa Magdalena de Pulpis
12776.0	7055	Santa Margalida
10294.0	8250	Santa Margarida de Montbui
7624.0	8251	Santa Margarida i els Monjos
159.0	8253	Santa Maria de Besora
9192.0	39074	Santa María de Cayón
201.0	22906	Santa María de Dulcis
13838.0	35023	Santa María de Guía de Gran Canaria
250.0	42167	Santa María de Huerta
1499.0	28135	Santa María de la Alameda
462.0	24155	Santa María de la Isla
286.0	49203	Santa María de la Vega
96.0	42168	Santa María de las Hoyas
61.0	5226	Santa María de los Caballeros
680.0	16196	Santa María de los Llanos
889.0	8256	Santa Maria de Martorelles
184.0	8255	Santa Maria de Merlès
138.0	8257	Santa Maria de Miralles
333.0	24158	Santa María de Ordás
9777.0	8259	Santa Maria de Palautordera
99.0	37293	Santa María de Sando
58.0	49204	Santa María de Valverde
111.0	5224	Santa María del Arroyo
388.0	5225	Santa María del Berrocal
7483.0	7056	Santa María del Camí
516.0	9350	Santa María del Campo
522.0	16195	Santa María del Campo Rus
305.0	5902	Santa María del Cubillo
62.0	9351	Santa María del Invierno
97.0	9352	Santa María del Mercadillo
215.0	24156	Santa María del Monte de Cea
3065.0	24157	Santa María del Páramo
499.0	5227	Santa María del Tiétar
61.0	16197	Santa María del Val
1063.0	8258	Santa Maria d'Oló
883.0	40185	Santa María la Real de Nieva
93.0	9353	Santa María Rivarredonda
1801.0	24159	Santa Marina del Rey
4125.0	6121	Santa Marta
302.0	10168	Santa Marta de Magasca
14661.0	37294	Santa Marta de Tormes
39.0	40186	Santa Marta del Cerro
3387.0	45158	Santa Olalla
40.0	9354	Santa Olalla de Bureba
2028.0	21069	Santa Olalla del Cala
3560.0	43140	Santa Oliva
1605.0	17184	Santa Pau
25930.0	8260	Santa Perpètua de Mogoda
36174.0	3121	Santa Pola
3755.0	8261	Santa Susanna
15114.0	38039	Santa Úrsula
868.0	31220	Santacara
4637.0	14060	Santaella
79.0	22212	Santaliestra y San Quílez
171693.0	39075	Santander
12321.0	7057	Santanyí
753.0	24160	Santas Martas
66.0	50239	Santed
105.0	47153	Santervás de Campos
420.0	34169	Santervás de la Vega
475.0	10169	Santiago de Alcántara
655.0	23077	Santiago de Calatrava
98179.0	15078	Santiago de Compostela
297.0	37296	Santiago de la Puebla
239.0	10170	Santiago del Campo
171.0	5228	Santiago del Collado
11162.0	38040	Santiago del Teide
112.0	5904	Santiago del Tormes
352.0	24161	Santiago Millas
2777.0	23904	Santiago-Pontones
461.0	37297	Santibáñez de Béjar
48.0	34170	Santibáñez de Ecla
85.0	9355	Santibáñez de Esgueva
978.0	34171	Santibáñez de la Peña
171.0	37298	Santibáñez de la Sierra
360.0	49205	Santibáñez de Tera
183.0	47154	Santibáñez de Valcorba
889.0	49206	Santibáñez de Vidriales
57.0	9356	Santibáñez del Val
342.0	10171	Santibáñez el Alto
734.0	10172	Santibáñez el Bajo
4250.0	39076	Santillana del Mar
8507.0	41089	Santiponce
1509.0	15079	Santiso
4434.0	23079	Santisteban del Puerto
242.0	39077	Santiurde de Reinosa
1711.0	39078	Santiurde de Toranzo
14.0	19250	Santiuste
80.0	40188	Santiuste de Pedraza
539.0	40189	Santiuste de San Juan Bautista
254.0	37299	Santiz
272.0	33064	Santo Adriano
6242.0	26138	Santo Domingo de la Calzada
72.0	5229	Santo Domingo de las Posadas
47.0	40190	Santo Domingo de Pirón
264.0	9358	Santo Domingo de Silos
1111.0	45901	Santo Domingo-Caudilla
2105.0	23080	Santo Tomé
72.0	5230	Santo Tomé de Zabarcos
252.0	40191	Santo Tomé del Puerto
16125.0	30901	Santomera
10857.0	39079	Santoña
941.0	28136	Santorcaz
2751.0	28137	Santos de la Humosa
8072.0	6122	Santos de Maimona
601.0	37300	Santos
231.0	49207	Santovenia
2084.0	24162	Santovenia de la Valdoncina
4612.0	47155	Santovenia de Pisuerga
187.0	34174	Santoyo
7612.0	8192	Santpedor
277.0	26140	Santurde de Rioja
100.0	26141	Santurdejo
45749.0	48082	Santurtzi
17760.0	36051	Sanxenxo
467.0	49210	Sanzoles
596.0	47157	Sardón de Duero
101.0	37301	Sardón de los Frailes
119.0	9361	Sargentes de la Lora
1285.0	33065	Sariego
5306.0	24163	Sariegos
4164.0	22213	Sariñena
520.0	39081	Saro
264.0	9362	Sarracín
1578.0	43142	Sarral
1107.0	32078	Sarreaus
13214.0	27057	Sarria
5294.0	17186	Sarrià de Ter
58.0	31222	Sarriés/Sartze
1201.0	44210	Sarrión
113.0	25201	Sarroca de Bellera
365.0	25200	Sarroca de Lleida
1312.0	31223	Sartaguda
107.0	45159	Sartajada
957.0	9363	Sasamón
1093.0	50240	Sástago
52.0	19251	Saúca
888.0	10173	Saucedilla
4233.0	41090	Saucejo
266.0	37302	Saucelle
139.0	40192	Sauquillo de Cabezas
865.0	17187	Saus
9005.0	38041	Sauzal
52.0	43143	Savallà del Comtat
3547.0	27058	Saviñao
9988.0	3123	Sax
1641.0	29086	Sayalonga
63.0	19252	Sayatón
265.0	40193	Sebúlcor
1066.0	47158	Seca
151.0	22214	Secastilla
1765.0	43144	Secuita
10349.0	46223	Sedaví
598.0	29087	Sedella
106.0	50242	Sediles
174.0	46224	Segart
9146.0	12104	Segorbe
50802.0	40194	Segovia
1469.0	20070	Segura
1729.0	23081	Segura de la Sierra
1818.0	6124	Segura de León
42.0	44211	Segura de los Baños
177.0	10174	Segura de Toro
1366.0	45160	Segurilla
159.0	22215	Seira
40.0	19254	Selas
1849.0	39082	Selaya
592.0	3124	Sella
380.0	46225	Sellent
4243.0	7058	Selva
220.0	17188	Selva de Mar
5696.0	43145	Selva del Camp
35.0	19901	Semillas
26.0	46226	Sempere
496.0	22217	Sena
375.0	24164	Sena de Luna
44.0	43146	Senan
3659.0	7047	Sencelles
285.0	4082	Senés
46.0	22218	Senés de Alcubierre
5475.0	43044	Sénia
623.0	3125	Senija
43.0	44212	Seno
161.0	25202	Senterada
417.0	25035	Sentiu de Sió
9417.0	8267	Sentmenat
1108.0	46227	Senyera
163.0	37304	Sepulcro-Hilario
1001.0	40195	Sepúlveda
43.0	40196	Sequera de Fresno
26.0	9365	Sequera de Haza
235.0	37305	Sequeros
1153.0	17190	Serinyà
108.0	28138	Serna del Monte
89.0	34175	Serna
2062.0	4083	Serón
117.0	42171	Serón de Nágima
1890.0	25204	Seròs
3405.0	46228	Serra
233.0	17191	Serra de Daró
1124.0	47159	Serrada
125.0	5232	Serrada
1490.0	10175	Serradilla
251.0	37306	Serradilla del Arroyo
144.0	37307	Serradilla del Llano
244.0	5233	Serranillos
4509.0	28140	Serranillos del Valle
103.0	12103	Serratella
458.0	29904	Serrato
414.0	10176	Serrejón
160.0	22220	Sesa
28102.0	45161	Seseña
1186.0	31224	Sesma
27533.0	48084	Sestao
349.0	50243	Sestrica
128.0	22221	Sesué
200.0	17192	Setcases
2675.0	11034	Setenil de las Bodegas
86.0	19255	Setiles
12261.0	25203	Seu d'Urgell
3736.0	8269	Seva
681998.0	41091	Sevilla
9361.0	28141	Sevilla la Nueva
643.0	45162	Sevilleja de la Jara
759.0	25205	Sidamon
48.0	19256	Sienes
51792.0	33066	Siero
41.0	37309	Sierpe
2020.0	10177	Sierra de Fuentes
281.0	50244	Sierra de Luna
3393.0	29088	Sierra de Yeguas
997.0	12105	Sierra Engarcerán
384.0	4084	Sierro
697.0	22222	Siétamo
1180.0	46229	Siete Aguas
432.0	47160	Siete Iglesias de Trabancos
184.0	37310	Sieteiglesias de Tormes
42.0	5234	Sigeres
4359.0	19257	Sigüenza
73.0	50245	Sigüés
2168.0	23082	Siles
19298.0	46230	Silla
8860.0	36052	Silleda
4644.0	38042	Silos
6507.0	17193	Sils
5423.0	47161	Simancas
3271.0	46231	Simat de la Valldigna
1135.0	46232	Sinarcas
4232.0	7060	Sineu
80.0	44213	Singra
148.0	5235	Sinlabajos
1841.0	6125	Siruela
45.0	50246	Sisamón
1618.0	16198	Sisante
31222.0	8270	Sitges
178.0	17052	Siurana
1131.0	39083	Soba
2213.0	27059	Sober
1143.0	50247	Sobradiel
193.0	37311	Sobradillo
294.0	24165	Sobrado
1767.0	15080	Sobrado
83.0	8271	Sobremunt
829.0	33067	Sobrescobio
1743.0	2072	Socovos
12098.0	13078	Socuéllamos
570.0	26143	Sojuela
110.0	5236	Solana de Ávila
2553.0	6126	Solana de los Barros
152.0	5237	Solana de Rioalmar
328.0	13080	Solana del Pino
15313.0	13079	Solana
87.0	19258	Solanillos del Extremo
80.0	9366	Solarana
36.0	16199	Solera de Gabaldón
330.0	25206	Soleràs
31.0	42172	Soliedra
628.0	43147	Solivella
4915.0	46233	Sollana
13454.0	7061	Sóller
1068.0	39084	Solórzano
792.0	5238	Solosancho
9131.0	25207	Solsona
1100.0	33068	Somiedo
31.0	19259	Somolinos
445.0	4085	Somontín
87.0	28143	Somosierra
1073.0	15081	Somozas
11752.0	7062	Son Servera
4521.0	48904	Sondika
1520.0	12106	Soneja
11084.0	45163	Sonseca
93.0	22223	Sopeira
14635.0	48085	Sopela
265.0	18176	Soportújar
2698.0	48086	Sopuerta
219.0	8272	Sora
3842.0	20065	Soraluze-Placencia de las Armas
2505.0	4086	Sorbas
26.0	9368	Sordillos
39450.0	42173	Soria
429.0	25208	Soriguera
259.0	37312	Sorihuela
1053.0	23084	Sorihuela del Guadalimar
45.0	31225	Sorlada
2192.0	25209	Sort
535.0	18177	Sorvilán
225.0	26144	Sorzano
568.0	50248	Sos del Rey Católico
1784.0	25210	Soses
384.0	46234	Sot de Chera
447.0	12107	Sot de Ferrer
239.0	5239	Sotalbo
267.0	26145	Sotés
29.0	40198	Sotillo
4762.0	5240	Sotillo de la Adrada
485.0	9369	Sotillo de la Ribera
183.0	45164	Sotillo de las Palomas
189.0	42174	Sotillo del Rincón
35.0	19260	Sotillo
187.0	34177	Soto de Cerrato
1490.0	24166	Soto de la Vega
3851.0	33069	Soto del Barco
9188.0	28144	Soto del Real
81.0	26146	Soto en Cameros
753.0	24167	Soto y Amío
155.0	34176	Sotobañado y Priorato
31.0	19261	Sotodosos
919.0	22904	Sotonera
696.0	16909	Sotorribas
133.0	40199	Sotosalbos
543.0	37313	Sotoserrano
294.0	9372	Sotragero
433.0	9373	Sotresgudo
7543.0	36053	Soutomaior
9115.0	39085	Suances
3241.0	8273	Subirats
873.0	25211	Sudanell
27738.0	46235	Sueca
27.0	42175	Suellacabras
565.0	12108	Sueras/Suera
203.0	4087	Suflí
361.0	48076	Sukarrieta
1054.0	46236	Sumacàrcer
677.0	31226	Sunbilla
332.0	25212	Sunyer
5921.0	8274	Súria
115.0	9374	Susinos del Páramo
96.0	17194	Susqueda
141.0	34178	Tabanera de Cerrato
23.0	34179	Tabanera de Valdavia
52.0	40200	Tabanera la Luenga
743.0	49214	Tábara
105.0	37314	Tabera de Abajo
4025.0	4088	Tabernas
949.0	4089	Taberno
2646.0	27060	Taboada
1471.0	32079	Taboadela
310.0	50249	Tabuenca
24592.0	38043	Tacoronte
10576.0	31227	Tafalla
340.0	8276	Tagamanent
727.0	18901	Taha
346.0	4090	Tahal
24.0	42176	Tajahuerce
58.0	42177	Tajueco
78.0	37315	Tala
219.0	8277	Talamanca
4210.0	28145	Talamanca de Jarama
64.0	50250	Talamantes
562.0	25215	Talarn
3285.0	6127	Talarrubias
789.0	10178	Talaván
291.0	25216	Talavera
83247.0	45165	Talavera de la Reina
5276.0	6128	Talavera la Real
307.0	10179	Talaveruela de la Vera
7266.0	10180	Talayuela
856.0	16202	Talayuelas
853.0	12109	Tales
663.0	6129	Táliga
480.0	17195	Tallada d'Empordà
109.0	42178	Talveila
147.0	19262	Tamajón
811.0	37316	Tamames
73.0	34180	Támara de Campos
3445.0	22225	Tamarite de Litera
88.0	47162	Tamariz de Campos
44.0	9375	Tamarón
201.0	6130	Tamurejo
2813.0	38044	Tanque
3671.0	33070	Tapia de Casariego
137.0	49216	Tapioles
6699.0	8278	Taradell
43.0	19263	Taragudo
592.0	33071	Taramundi
15799.0	16203	Tarancón
33.0	19264	Taravilla
10565.0	50251	Tarazona
275.0	37317	Tarazona de Guareña
6183.0	2073	Tarazona de la Mancha
624.0	3127	Tàrbena
193.0	37318	Tardáguila
812.0	9377	Tardajos
432.0	42181	Tardelcuende
937.0	22226	Tardienta
478.0	34181	Tariego de Cerrato
18564.0	11035	Tarifa
46.0	42182	Taroda
134883.0	43148	Tarragona
17810.0	25217	Tàrrega
105.0	25218	Tarrés
175.0	25219	Tarroja de Segarra
147.0	19265	Tartanedo
6817.0	50252	Tauste
9222.0	46237	Tavernes Blanques
17222.0	46238	Tavernes de la Valldigna
329.0	8275	Tavèrnoles
116.0	8280	Tavertet
4502.0	38045	Tazacorte
3729.0	29089	Teba
287.0	16204	Tébar
11359.0	38046	Tegueste
23411.0	35024	Teguise
6635.0	8281	Teià
345.0	32080	Teixeira
34.0	9378	Tejada
113.0	16205	Tejadillos
91.0	42183	Tejado
84.0	37319	Tejado
1813.0	35025	Tejeda
778.0	10181	Tejeda de Tiétar
92.0	37320	Tejeda y Segoyuela
102472.0	35026	Telde
228.0	22227	Tella-Sin
1949.0	45166	Tembleque
315.0	19266	Tendilla
135.0	37321	Tenebrón
18918.0	15082	Teo
253.0	12110	Teresa
615.0	46239	Teresa de Cofrentes
1363.0	25220	Térmens
12667.0	35027	Teror
386.0	4091	Terque
345.0	17196	Terrades
3094.0	37322	Terradillos
69.0	9380	Terradillos de Esgueva
224114.0	8279	Terrassa
287.0	46240	Terrateig
565.0	50253	Terrer
191.0	44215	Terriente
622.0	13081	Terrinches
37.0	26147	Terroba
35900.0	44216	Teruel
20.0	19267	Terzaga
11944.0	3128	Teulada
1579.0	33072	Teverga
9110.0	8282	Tiana
21083.0	35028	Tías
1731.0	3129	Tibi
635.0	31228	Tiebas-Muruarte de Reta
289.0	47163	Tiedra
2783.0	28146	Tielmes
4373.0	5241	Tiemblo
179.0	50254	Tierga
822.0	22228	Tierz
36.0	19268	Tierzo
869.0	10904	Tiétar
2598.0	38047	Tijarafe
3520.0	4092	Tíjola
196.0	16206	Tinajas
6573.0	35029	Tinajo
9009.0	33073	Tineo
27.0	9381	Tinieblas de la Sierra
760.0	5242	Tiñosillos
56.0	31229	Tirapu
178.0	26148	Tirgo
417.0	12111	Tírig
132.0	25221	Tírvia
485.0	46241	Titaguas
1336.0	28147	Titulcia
71.0	25222	Tiurana
923.0	43149	Tivenys
1643.0	43150	Tivissa
76.0	19269	Toba
26.0	9382	Tobar
7758.0	2074	Tobarra
215.0	50255	Tobed
50.0	26149	Tobía
1663.0	45167	Toboso
9484.0	41092	Tocina
156.0	12112	Todolella
2388.0	32081	Toén
104.0	12113	Toga
380.0	39086	Tojos
82.0	5243	Tolbaños
85085.0	45168	Toledo
30.0	3130	Tollos
42.0	40201	Tolocirio
19886.0	20071	Tolosa
2309.0	29090	Tolox
132.0	22229	Tolva
25341.0	41093	Tomares
36024.0	13082	Tomelloso
13779.0	36054	Tomiño
8368.0	8283	Tona
512.0	37323	Topas
1089.0	15083	Toques
1224.0	25223	Torà
513.0	24168	Toral de los Guzmanes
1792.0	24206	Toral de los Vados
249.0	12114	Torás
375.0	47164	Tordehumos
49.0	19271	Tordellego
12.0	19270	Tordelrábano
18022.0	8284	Tordera
8664.0	47165	Tordesillas
93.0	19272	Tordesilos
332.0	37324	Tordillos
3192.0	15084	Tordoia
324.0	9384	Tordómar
14726.0	8285	Torelló
2980.0	24169	Toreno
1663.0	19274	Torija
154.0	10182	Toril
37.0	44217	Toril y Masegoso
307.0	22230	Torla-Ordesa
49.0	42184	Torlengua
114.0	26150	Tormantos
37.0	5244	Tormellas
26.0	44218	Tormón
332.0	3131	Tormos
149.0	25224	Torms
847.0	25225	Tornabous
91.0	37325	Tornadizo
451.0	5245	Tornadizos de Ávila
1017.0	10183	Tornavacas
847.0	10184	Torno
196.0	44219	Tornos
8448.0	49219	Toro
238.0	12115	Toro
948.0	34182	Torquemada
109.0	16209	Torralba
105.0	22232	Torralba de Aragón
3052.0	13083	Torralba de Calatrava
73.0	50256	Torralba de los Frailes
151.0	44220	Torralba de los Sisones
193.0	45169	Torralba de Oropesa
168.0	50257	Torralba de Ribota
60.0	12116	Torralba del Pinar
99.0	31230	Torralba del Río
51.0	50258	Torralbilla
803.0	11036	Torre Alháquime
82.0	44223	Torre de Arcas
764.0	25227	Torre de Cabdella
3966.0	8286	Torre de Claramunt
487.0	10187	Torre de Don Miguel
60.0	47169	Torre de Esgueva
1703.0	45171	Torre de Esteban Hambrán
125.0	43151	Torre de Fontaubella
1003.0	13084	Torre de Juan Abad
24.0	44224	Torre de las Arcas
598.0	43152	Torre de l'Espanyol
1228.0	6131	Torre de Miguel Sesmero
48.0	47170	Torre de Peñafiel
531.0	10188	Torre de Santa María
2068.0	24170	Torre del Bierzo
474.0	19279	Torre del Burgo
125.0	44225	Torre del Compte
137.0	49220	Torre del Valle
165.0	12119	Torre d'En Besora
167.0	12120	Torre d'en Doménec
10.0	26153	Torre en Cameros
101.0	22233	Torre la Ribera
81.0	44227	Torre los Negros
193.0	40206	Torre Val de San Pedro
238.0	5247	Torre
52.0	40202	Torreadrada
408.0	46242	Torrebaja
300.0	25226	Torrebesses
26.0	42185	Torreblacos
5682.0	12117	Torreblanca
2460.0	23085	Torreblascopedro
1410.0	40203	Torrecaballeros
1032.0	14062	Torrecampo
709.0	18178	Torre-Cardela
89.0	12118	Torrechiva
460.0	44221	Torrecilla de Alcañiz
261.0	47166	Torrecilla de la Abadesa
208.0	45170	Torrecilla de la Jara
230.0	47167	Torrecilla de la Orden
34.0	47168	Torrecilla de la Torre
648.0	10185	Torrecilla de los Ángeles
78.0	9386	Torrecilla del Monte
179.0	40204	Torrecilla del Pinar
121.0	44222	Torrecilla del Rebollar
427.0	26151	Torrecilla en Cameros
48.0	26152	Torrecilla sobre Alesanco
1067.0	10186	Torrecillas de la Tiesa
21.0	19277	Torrecuadrada de Molina
28.0	19278	Torrecuadradilla
13922.0	23086	Torredelcampo
17256.0	43153	Torredembarra
13467.0	23087	Torredonjimeno
4730.0	25228	Torrefarrera
621.0	25907	Torrefeta i Florejacs
123.0	9387	Torregalindo
240.0	49221	Torregamones
2155.0	25230	Torregrossa
70.0	50259	Torrehermosa
263.0	40205	Torreiglesias
134733.0	28148	Torrejón de Ardoz
9947.0	28149	Torrejón de la Calzada
4685.0	28150	Torrejón de Velasco
6002.0	19280	Torrejón del Rey
532.0	10190	Torrejón el Rubio
2854.0	10189	Torrejoncillo
345.0	16211	Torrejoncillo del Rey
140.0	44226	Torrelacárcel
4940.0	28151	Torrelaguna
765.0	25231	Torrelameu
35.0	50260	Torrelapaja
34.0	9388	Torrelara
51142.0	39087	Torrelavega
1457.0	8287	Torrelavit
134.0	46243	Torrella
236.0	50261	Torrellas
2557.0	8288	Torrelles de Foix
6186.0	8289	Torrelles de Llobregat
391.0	47171	Torrelobatón
24775.0	28152	Torrelodones
683.0	3132	Torremanzanas/Torre de les Maçanes
985.0	6132	Torremayor
2236.0	6133	Torremejía
592.0	10191	Torremenga
763.0	10192	Torremocha
18.0	19281	Torremocha de Jadraque
1097.0	28153	Torremocha de Jarama
106.0	44228	Torremocha de Jiloca
183.0	19282	Torremocha del Campo
40.0	19283	Torremocha del Pinar
8.0	19284	Torremochuela
68819.0	29901	Torremolinos
9.0	26154	Torremontalbo
44.0	34184	Torremormojón
85142.0	46244	Torrent
166.0	17197	Torrent
1151.0	22234	Torrente de Cinca
2659.0	13085	Torrenueva
3038.0	18916	Torrenueva Costa
1673.0	10193	Torreorgaz
38140.0	30037	Torre-Pacheco
72.0	9389	Torrepadre
7130.0	23088	Torreperogil
574.0	10194	Torrequemada
1360.0	23090	Torres
758.0	23091	Torres de Albánchez
168.0	44229	Torres de Albarracín
85.0	22235	Torres de Alcanadre
256.0	22236	Torres de Barbués
1476.0	50262	Torres de Berrellén
21980.0	30038	Torres de Cotillas
7714.0	28154	Torres de la Alameda
2248.0	25232	Torres de Segre
415.0	49222	Torres del Carrizal
121.0	31231	Torres del Río
703.0	46245	Torres Torres
583.0	9390	Torresandino
161.0	47172	Torrescárcela
387.0	25233	Torre-serona
192.0	37327	Torresmenudas
170.0	44230	Torrevelilla
83547.0	3133	Torrevieja
691.0	45172	Torrico
