,num,zipcode,name,latitude,longitude,geohash,geohash_5,geohash_6,population_bucket,population_bucket_label
48,4125.0,14001,Adamuz,38.0269999,-4.5245275,eyub,eyub3,eyub34,"(1000, 5000]",4
49,214.0,5001,Adanero,40.9438737,-4.6038249,ezk8,ezk8z,ezk8zj,"(100, 500]",2
50,49270.0,38001,Adeje,28.1219416,-16.7241893,esup,esupg,esupgr,"(10000, 50000]",6
51,1000.0,46001,Ademuz,40.0632676,-1.2862304,ezp5,ezp5f,ezp5ft,"(500, 1000]",3
52,165.0,31007,Adiós,42.6866956,-1.7359099,ezwf,ezwfb,ezwfb6,"(100, 500]",2
53,28.0,19003,Adobes,40.6762401,-1.6793064,eznz,eznz3,eznz3u,"(0, 100]",1
54,1706.0,46002,Ador,38.9195136,-0.2242702,eyzv,eyzv6,eyzv6v,"(1000, 5000]",4
55,25300.0,4003,Adra,36.748834,-3.0203617,eytc,eytc5,eytc53,"(10000, 50000]",6
56,199.0,9003,Adrada de Haza,41.5949919,-3.822566,ezmk,ezmk9,ezmk9h,"(100, 500]",2
57,38.0,40002,Adrada de Pirón,41.0519643,-4.0517691,ezm1,ezm1e,ezm1ec,"(0, 100]",1
58,2750.0,5002,Adrada,43.445824,-7.6914365,ezdx,ezdx0,ezdx0v,"(1000, 5000]",4
59,60.0,42003,Adradas,41.3509173,-2.4740652,ezq5,ezq5p,ezq5px,"(0, 100]",1
60,120.0,40003,Adrados,41.3677754,-4.1130681,ezm5,ezm56,ezm566,"(100, 500]",2
61,486.0,20002,Aduna,43.2038168,-2.050099,ezwt,ezwtc,ezwtc3,"(100, 500]",2
62,5633.0,35001,Agaete,28.1008499,-15.7023479,esuz,esuzf,esuzfe,"(5000, 10000]",5
63,131.0,37002,Agallas,40.4489784,-6.4414485,ez5q,ez5qj,ez5qj7,"(100, 500]",2
64,580.0,25002,Àger,42.0000879,0.7632247,sp2w,sp2wc,sp2wcm,"(500, 1000]",3
65,2252.0,36020,Agolada,42.762592,-8.0184167,ezd7,ezd73,ezd738,"(1000, 5000]",4
66,139.0,50003,Agón,41.8564455,-1.4533153,ezqy,ezqyn,ezqyng,"(100, 500]",2
67,1175.0,26002,Agoncillo,42.4451704,-2.2913654,ezw3,ezw37,ezw37y,"(1000, 5000]",4
68,4948.0,3002,Agost,38.436906,-0.6396687,eyzd,eyzd9,eyzd9m,"(1000, 5000]",4
69,5479.0,25003,Agramunt,41.7876693,1.0986828,sp2v,sp2v9,sp2v9p,"(5000, 10000]",5
70,2983.0,42004,Ágreda,41.8548465,-1.9214614,ezqw,ezqwh,ezqwh7,"(1000, 5000]",4
71,589.0,3003,Agres,38.7799007,-0.5157278,eyzs,eyzss,eyzss7,"(500, 1000]",3
72,247.0,18001,Agrón,37.0304146,-3.830348,eyt6,eyt68,eyt68v,"(100, 500]",2
73,2043.0,41001,Aguadulce,37.2530195,-4.9906167,eys7,eys7y,eys7ym,"(1000, 5000]",4
74,610.0,50004,Aguarón,41.3389273,-1.2696882,ezr5,ezr55,ezr55j,"(500, 1000]",3
75,62.0,9006,Aguas Cándidas,42.7164495,-3.5030822,ezte,ezte0,ezte02,"(0, 100]",1
76,19.0,47002,Aguasal,41.2748427,-4.6531667,ezkd,ezkdy,ezkdy1,"(0, 100]",1
77,16.0,44003,Aguatón,40.6715322,-1.2343587,ezpp,ezpp7,ezpp7u,"(0, 100]",1
78,556.0,44004,Aguaviva,40.8229642,-0.1969283,ezrb,ezrb5,ezrb5x,"(500, 1000]",3
79,1615.0,13002,Agudo,-29.6423259,-53.2494005,6fdp,6fdpk,6fdpk7,"(1000, 5000]",4
80,145.0,22004,Agüero,42.355111,-0.7942398,ezx2,ezx2v,ezx2vy,"(100, 500]",2
81,564.0,40004,Aguilafuente,41.226369,-4.1130553,ezm4,ezm4d,ezm4d3,"(500, 1000]",3
82,51.0,9007,Aguilar de Bureba,42.5906726,-3.3277768,eztd,eztdk,eztdk3,"(0, 100]",1
83,6646.0,34004,Aguilar de Campoo,42.7928369,-4.2605438,ezsg,ezsgr,ezsgrn,"(5000, 10000]",5
84,276.0,47003,Aguilar de Campos,41.9840369,-5.1807319,ezkq,ezkqf,ezkqf4,"(100, 500]",2
85,76.0,31008,Aguilar de Codés,42.6131528,-2.3901003,ezw6,ezw63,ezw63t,"(0, 100]",1
86,13318.0,14002,Aguilar de la Frontera,37.5146967,-4.6567166,eyst,eystq,eystqj,"(10000, 50000]",6
87,287.0,8002,Aguilar de Segarra,41.7394902,1.6316676,sp3j,sp3jm,sp3jmn,"(100, 500]",2
88,81.0,44005,Aguilar del Alfambra,40.5900281,-0.7957918,ezpq,ezpqv,ezpqvv,"(0, 100]",1
89,442.0,26003,Aguilar del Río Alhama,41.9624974,-1.993993,ezqw,ezqwd,ezqwdx,"(100, 500]",2
90,36403.0,30003,Águilas,37.4099628,-1.5804922,eywu,eywuu,eywuu4,"(10000, 50000]",6
91,244.0,50005,Aguilón,41.2945301,-1.0465781,ezr6,ezr6b,ezr6bj,"(100, 500]",2
92,32067.0,35002,Agüimes,27.9049541,-15.4445131,esvn,esvn8,esvn8x,"(10000, 50000]",6
93,903.0,17001,Agullana,42.3938409,2.8469168,spd1,spd10,spd10v,"(500, 1000]",3
94,2361.0,46004,Agullent,38.8233412,-0.5473745,eyzs,eyzsg,eyzsge,"(1000, 5000]",4
95,1085.0,38002,Agulo,28.1881791,-17.1945669,et5b,et5b2,et5b2e,"(1000, 5000]",4
96,5069.0,1051,Agurain/Salvatierra,42.8492823,-2.3890592,ezw7,ezw7c,ezw7c8,"(5000, 10000]",5
97,1371.0,10006,Ahigal,40.1890481,-6.1880415,ez5s,ez5se,ez5seh,"(1000, 5000]",4
98,101.0,37003,Ahigal de los Aceiteros,40.8724904,-6.7462417,ez70,ez70w,ez70w2,"(100, 500]",2
99,27.0,37004,Ahigal de Villarino,41.1579679,-6.3793342,ez76,ez76n,ez76nu,"(0, 100]",1
100,826.0,6003,Ahillones,38.2600292,-5.8644659,eygc,eygcd,eygcdt,"(500, 1000]",3
101,2094.0,20016,Aia,42.2588629,42.662991965434514,szw2,szw26,szw26u,"(1000, 5000]",4
102,784.0,31009,Aibar/Oibar,42.592021,-1.3599999,ezx4,ezx43,ezx431,"(500, 1000]",3
103,4589.0,46042,Aielo de Malferit,38.8797582,-0.5909272,eyzt,eyzt4,eyzt4t,"(1000, 5000]",4
104,166.0,46043,Aielo de Rugat,38.8820867,-0.3442156,eyzv,eyzv0,eyzv0n,"(100, 500]",2
105,2552.0,8014,Aiguafreda,41.7692525,2.2517162,sp3t,sp3te,sp3te5,"(1000, 5000]",4
106,961.0,43001,Aiguamúrcia,41.329339,1.3585409,sp2g,sp2gn,sp2gng,"(500, 1000]",3
107,780.0,17002,Aiguaviva,41.9382389,2.7624155,sp3y,sp3yw,sp3ywf,"(500, 1000]",3
108,1085.0,3004,Aigües,38.500265,-0.3634258,eyze,eyzep,eyzep8,"(1000, 5000]",4
109,136.0,12002,Aín,39.9007811,-0.3409807,ezpf,ezpfb,ezpfbp,"(100, 500]",2
110,2315.0,22907,Aínsa-Sobrarbe,42.33480205,0.05648514977787297,sp80,sp80c,sp80c6,"(1000, 5000]",4
111,1066.0,50006,Ainzón,41.816236,-1.5198464,ezqv,ezqvv,ezqvvk,"(1000, 5000]",4
112,339.0,22006,Aisa,-1.3009901,132.5895679,qzy2,qzy29,qzy295,"(100, 500]",2
113,2521.0,25038,Aitona,41.4939531,0.4591083,sp2k,sp2k4,sp2k43,"(1000, 5000]",4
114,774.0,20003,Aizarnazabal,43.2557918,-2.2362989,ezwq,ezwqj,ezwqj4,"(500, 1000]",3
115,4751.0,28002,Ajalvir,40.5342302,-3.4807818,ezjw,ezjw8,ezjw8g,"(1000, 5000]",4
116,68.0,26004,Ajamil de Cameros,42.1675,-2.4863,ezqp,ezqpz,ezqpzk,"(0, 100]",1
117,480.0,48911,Ajangiz,43.3095149,-2.6615317,ezwn,ezwn7,ezwn7k,"(100, 500]",2
118,2290.0,45001,Ajofrín,39.7111302,-3.98115,ezj1,ezj1v,ezj1vm,"(1000, 5000]",4
119,219.0,44006,Alacón,41.0232224,-0.6967146,ezr9,ezr92,ezr92h,"(100, 500]",2
120,59.0,50007,Aladrén,41.2492023,-1.1557811,ezr4,ezr4t,ezr4tt,"(0, 100]",1
121,1385.0,47004,Alaejos,41.3074062,-5.2160343,ezk6,ezk6c,ezk6cr,"(1000, 5000]",4
122,7178.0,50008,Alagón,41.7711121,-1.1188807,ezrj,ezrjw,ezrjws,"(5000, 10000]",5
123,924.0,10903,Alagón del Río,39.9734357,-6.3171133,ez5e,ez5e2,ez5e2k,"(500, 1000]",3
124,9606.0,7002,Alaior,39.9337077,4.1397673,sp4g,sp4gn,sp4gnj,"(5000, 10000]",5
125,802.0,21001,Alájar,37.8746137,-6.6650601,eyer,eyer2,eyer2q,"(500, 1000]",3
126,2029.0,38003,Alajeró,28.0619917,-17.2383666,esgx,esgxx,esgxxs,"(1000, 5000]",4
127,5451.0,29001,Alameda,37.6090291,-121.899142,9q9m,9q9mf,9q9mfn,"(5000, 10000]",5
128,70.0,37005,Alameda de Gardón,40.6508455,-6.7581326,ez5p,ez5pq,ez5pq0,"(0, 100]",1
129,3908.0,45002,Alameda de la Sagra,40.013303,-3.7968786,ezj7,ezj79,ezj79s,"(1000, 5000]",4
130,241.0,28003,Alameda del Valle,40.9177178,-3.8438216,ezm2,ezm2b,ezm2b8,"(100, 500]",2
131,567.0,18002,Alamedilla,37.5816313,-3.2443845,eytt,eytty,eytty1,"(500, 1000]",3
132,117.0,37006,Alamedilla,37.5816313,-3.2443845,eytt,eytty,eytty1,"(100, 500]",2
133,464.0,13003,Alamillo,38.6780447,-4.7899773,eyus,eyus5,eyus51,"(100, 500]",2
134,56.0,19004,Alaminos,40.8633363,-2.7259879,ezq0,ezq03,ezq03y,"(0, 100]",1
135,10123.0,28004,Álamo,26.1836854,-98.1230638,9udh,9udhz,9udhzn,"(10000, 50000]",6
136,781.0,25004,Alamús,41.6144087,0.7397036,sp2s,sp2s8,sp2s8z,"(500, 1000]",3
137,1844.0,6004,Alange,38.7851386,-6.2472718,eygs,eygs9,eygs9u,"(1000, 5000]",4
138,1689.0,41002,Alanís,38.0365938,-5.7132497,eygb,eygbm,eygbmu,"(1000, 5000]",4
139,29537.0,46005,Alaquàs,39.4572928,-0.46098,ezp8,ezp8m,ezp8mw,"(10000, 50000]",6
140,909.0,34005,Alar del Rey,42.6595668,-4.3111784,ezsf,ezsft,ezsftv,"(500, 1000]",3
141,449.0,37007,Alaraz,40.7479808,-5.2880434,ezhp,ezhpz,ezhpz9,"(100, 500]",2
142,104.0,50009,Alarba,41.2045968,-1.6129481,ezqf,ezqf7,ezqf7m,"(100, 500]",2
143,152.0,16003,Alarcón,39.5462409,-2.0867234,ezn8,ezn8b,ezn8bx,"(100, 500]",2
144,136.0,19005,Alarilla,40.8492909,-3.105145,ezmb,ezmb3,ezmb3k,"(100, 500]",2
145,5811.0,7001,Alaró,39.7061528,2.7907216,sp1c,sp1cz,sp1czs,"(5000, 10000]",5
146,329.0,25005,Alàs i Cerc,42.321911799999995,1.517086883462774,sp90,sp90f,sp90f8,"(100, 500]",2
147,496.0,2002,Alatoz,39.0955185,-1.3610539,eyzn,eyzn3,eyzn3j,"(100, 500]",2
148,181.0,44007,Alba,,,0000,00000,000000,"(100, 500]",2
149,79.0,34006,Alba de Cerrato,41.8127116,-4.3652566,ezkv,ezkvu,ezkvue,"(0, 100]",1
150,5092.0,37008,Alba de Tormes,40.8266317,-5.514271,ezk0,ezk06,ezk068,"(5000, 10000]",5
151,211.0,37009,Alba de Yeltes,40.6714704,-6.3164684,ez5x,ez5x2,ez5x2k,"(100, 500]",2
152,172357.0,2003,Albacete,38.9950921,-1.8559154,eyyt,eyytv,eyytvf,"(100000, 250000]",8
153,348.0,25006,Albagés,41.4490324,0.7407525,sp2e,sp2eb,sp2ebc,"(100, 500]",2
154,5989.0,46006,Albaida,38.838669,-0.5181895,eyzs,eyzsu,eyzsun,"(5000, 10000]",5
155,3236.0,41003,Albaida del Aljarafe,37.425499,-6.1650572,eyes,eyesg,eyesgt,"(1000, 5000]",4
156,16845.0,46007,Albal,39.3956438,-0.4150821,ezp8,ezp8n,ezp8ne,"(10000, 50000]",6
157,665.0,10007,Albalá,39.2562411,-6.1861813,eygx,eygx7,eygx74,"(500, 1000]",3
158,1074.0,13004,Albaladejo,38.617876,-2.806439,eyy5,eyy58,eyy58n,"(1000, 5000]",4
159,230.0,16004,Albaladejo del Cuende,39.8076114,-2.2277885,ezn6,ezn6m,ezn6mq,"(100, 500]",2
160,3444.0,46008,Albalat de la Ribera,39.2012627,-0.3866468,eyzx,eyzxp,eyzxp0,"(1000, 5000]",4
161,4084.0,46009,Albalat dels Sorells,39.5436955,-0.3461912,ezpb,ezpbb,ezpbbn,"(1000, 5000]",4
162,1368.0,46010,Albalat dels Tarongers,39.7028908,-0.3371981,ezpc,ezpcb,ezpcb7,"(1000, 5000]",4
163,1125.0,22007,Albalate de Cinca,41.7220639,0.1452258,sp2j,sp2j7,sp2j77,"(1000, 5000]",4
164,259.0,16005,Albalate de las Nogueras,40.3661898,-2.2771179,eznm,eznms,eznmsh,"(100, 500]",2
165,1056.0,19006,Albalate de Zorita,40.3087162,-2.8427164,ezjv,ezjvr,ezjvr3,"(1000, 5000]",4
166,1959.0,44008,Albalate del Arzobispo,41.1212258,-0.5116279,ezr9,ezr9u,ezr9um,"(1000, 5000]",4
167,204.0,22008,Albalatillo,41.7367576,-0.150977,ezrv,ezrvk,ezrvkt,"(100, 500]",2
168,735.0,4004,Albanchez,37.2868617,-2.1813585,eywk,eywkn,eywkn7,"(500, 1000]",3
169,993.0,23001,Albanchez de Mágina,37.7919927,-3.4678765,eytw,eytwc,eytwcp,"(500, 1000]",3
170,180.0,17003,Albanyà,42.3046915,2.7193001,sp9b,sp9bt,sp9btv,"(100, 500]",2
171,518.0,19007,Albares,40.3079328,-3.0124252,ezjv,ezjv7,ezjv73,"(500, 1000]",3
172,1008.0,44009,Albarracín,40.4072825,-1.4442792,eznv,eznvz,eznvz5,"(1000, 5000]",4
173,692.0,45003,Albarreal de Tajo,39.8974511,-4.228543,ezhf,ezhfz,ezhfzz,"(500, 1000]",3
174,670.0,2004,Albatana,38.5709891,-1.5226396,eyyg,eyygm,eyygmm,"(500, 1000]",3
175,2217.0,25007,Albatàrrec,41.5733194,0.6059163,sp2k,sp2kt,sp2ktb,"(1000, 5000]",4
176,12864.0,3005,Albatera,38.1786069,-0.8695616,eyz3,eyz3h,eyz3hn,"(10000, 50000]",6
177,694.0,22009,Albelda,41.864975,0.4605062,sp2q,sp2q4,sp2q4m,"(500, 1000]",3
178,3591.0,26005,Albelda de Iregua,42.3560509,-2.4736796,ezw0,ezw0z,ezw0zw,"(1000, 5000]",4
179,122.0,16006,Albendea,40.4877452,-2.4174915,eznq,eznq2,eznq2f,"(100, 500]",2
180,46.0,19008,Albendiego,41.2272366,-3.0524038,ezmf,ezmfd,ezmfd9,"(0, 100]",1
181,275.0,44010,Albentosa,40.1032434,-0.7690264,ezpk,ezpkn,ezpkns,"(100, 500]",2
182,1585.0,16007,Alberca de Záncara,39.5142257,-2.4924704,ezn0,ezn0z,ezn0z3,"(1000, 5000]",4
183,1071.0,37010,Alberca,36.8470705,-4.1723045,eyt1,eyt19,eyt195,"(1000, 5000]",4
184,105.0,37011,Alberguería de Argañán,40.4119598,-6.814641,ez5j,ez5ju,ez5juu,"(100, 500]",2
185,10710.0,46011,Alberic,39.1164369,-0.5201838,eyzw,eyzws,eyzws0,"(10000, 50000]",6
186,2582.0,26006,Alberite,42.4060734,-2.4392907,ezw3,ezw30,ezw30r,"(1000, 5000]",4
187,78.0,50010,Alberite de San Juan,41.8202772,-1.4709561,ezqv,ezqvy,ezqvyt,"(0, 100]",1
188,117.0,22011,Albero Alto,42.0501202,-0.3368327,ezrz,ezrz0,ezrz0q,"(100, 500]",2
189,134.0,22012,Albero Bajo,42.0241349,-0.3797341,ezrx,ezrxp,ezrxp6,"(100, 500]",2
190,305.0,22013,Alberuela de Tubo,41.9077972,-0.2142788,ezry,ezry7,ezry7j,"(100, 500]",2
191,1579.0,25008,Albesa,41.7513409,0.6591801,sp2m,sp2mx,sp2mx0,"(1000, 5000]",4
192,144.0,50011,Albeta,41.8267352,-1.500093,ezqv,ezqvv,ezqvvy,"(100, 500]",2
193,755.0,25009,Albi,43.9277552,2.147899,spc9,spc9b,spc9bu,"(500, 1000]",3
194,220.0,9009,Albillos,42.2764472,-3.7909197,ezt2,ezt29,ezt298,"(100, 500]",2
195,2581.0,43002,Albinyana,41.2454739,1.486748,sp34,sp349,sp349u,"(1000, 5000]",4
196,528.0,43003,Albiol,41.2518657,1.0897995,sp2f,sp2f8,sp2f8v,"(500, 1000]",3
197,316.0,20004,Albiztur,43.1294954,-2.1374208,ezwm,ezwmr,ezwmr7,"(100, 500]",2
198,1264.0,12003,Albocàsser,40.3571915,0.0245058,sp0j,sp0j8,sp0j8d,"(1000, 5000]",4
199,615.0,4005,Alboloduy,37.0327593,-2.6209783,eyw4,eyw4s,eyw4sm,"(500, 1000]",3
200,19199.0,18003,Albolote,37.2306219,-3.6570779,eyt7,eyt7u,eyt7uc,"(10000, 50000]",6
201,724.0,18004,Albondón,36.8281395,-3.2110576,eyt9,eyt9w,eyt9wb,"(500, 1000]",3
202,797.0,17004,Albons,42.1058271,3.0849746,sp6p,sp6pw,sp6pw1,"(500, 1000]",3
203,1328.0,46012,Alborache,39.3917086,-0.7711311,ezp2,ezp2n,ezp2n7,"(1000, 5000]",4
204,25149.0,46013,Alboraia/Alboraya,39.5009954,-0.34948,ezpb,ezpb8,ezpb8n,"(10000, 50000]",6
205,663.0,2005,Alborea,39.2790903,-1.3960986,eyzp,eyzp2,eyzp2n,"(500, 1000]",3
206,111.0,50012,Alborge,41.3344672,-0.3570756,ezre,ezrep,ezrepu,"(100, 500]",2
207,172.0,5005,Albornos,40.8382012,-4.8819226,ezk8,ezk82,ezk82f,"(100, 500]",2
208,12087.0,4006,Albox,37.3880282,-2.1455544,eywk,eywkx,eywkxn,"(10000, 50000]",6
209,1390.0,30004,Albudeite,38.0275699,-1.3854647,eyz0,eyz02,eyz026,"(1000, 5000]",4
210,2014.0,6005,Albuera,10.9166552,124.6943663,wcbw,wcbwj,wcbwj7,"(1000, 5000]",4
211,4201.0,46014,Albuixech,39.5442852,-0.3247783,ezpb,ezpbb,ezpbbw,"(1000, 5000]",4
212,407.0,18005,Albuñán,37.2270817,-3.1331968,eytg,eytgb,eytgb8,"(100, 500]",2
213,7420.0,18006,Albuñol,36.7913663,-3.2035944,eyt9,eyt9r,eyt9r1,"(5000, 10000]",5
214,787.0,18007,Albuñuelas,36.9286025,-3.6234882,eyt6,eyt6j,eyt6jd,"(500, 1000]",3
215,5144.0,6006,Alburquerque,39.2190169,-6.9999295,eygp,eygp0,eygp0e,"(5000, 10000]",5
216,743.0,45004,Alcabón,40.0037832,-4.3687968,ezhg,ezhgs,ezhgsd,"(500, 1000]",3
217,634.0,2006,Alcadozo,38.6488936,-1.980391,eyye,eyyef,eyyefg,"(500, 1000]",3
218,46.0,44011,Alcaine,40.9532879,-0.7052265,ezr2,ezr2z,ezr2zz,"(0, 100]",1
219,239.0,50013,Alcalá de Ebro,41.8140364,-1.194081,ezrj,ezrju,ezrjuu,"(100, 500]",2
220,75917.0,41004,Alcalá de Guadaíra,37.3397709,-5.8408396,eyeu,eyeu7,eyeu7j,"(50000, 100000]",7
221,230.0,22014,Alcalá de Gurrea,42.0667747,-0.685267,ezrx,ezrx2,ezrx26,"(100, 500]",2
222,196888.0,28005,Alcalá de Henares,40.4818396,-3.3644973,ezjw,ezjw7,ezjw73,"(100000, 250000]",8
223,383.0,44012,Alcalá de la Selva,40.3718835,-0.7198401,ezpm,ezpmx,ezpmxt,"(100, 500]",2
224,79.0,16008,Alcalá de la Vega,40.0271894,-1.524851,ezng,ezngt,ezngtq,"(0, 100]",1
225,5227.0,11001,Alcalá de los Gazules,36.4618805,-5.7238891,ey7z,ey7zm,ey7zmt,"(5000, 10000]",5
226,157.0,50014,Alcalá de Moncayo,41.7863271,-1.6969822,ezqv,ezqv9,ezqv9q,"(100, 500]",2
227,6831.0,12004,Alcalà de Xivert,40.3041662,0.2252763,sp0j,sp0jm,sp0jm1,"(5000, 10000]",5
228,1148.0,2007,Alcalá del Júcar,39.1928901,-1.4289945,eyyy,eyyyz,eyyyzq,"(1000, 5000]",4
229,374.0,22015,Alcalá del Obispo,42.0770501,-0.2913994,ezrz,ezrz3,ezrz37,"(100, 500]",2
230,12315.0,41005,Alcalá del Río,37.5180353,-5.9800363,eyet,eyetr,eyetrv,"(10000, 50000]",6
231,4982.0,11002,Alcalá del Valle,36.9044094,-5.1720759,eys3,eys3f,eys3fq,"(1000, 5000]",4
232,21556.0,23002,Alcalá la Real,37.4619794,-3.922384,eytj,eytjn,eytjne,"(10000, 50000]",6
233,1349.0,3006,Alcalalí,38.7496486,-0.0414327,eyzu,eyzur,eyzurn,"(1000, 5000]",4
234,623.0,22016,Alcampell,41.9049322,0.4353546,sp2q,sp2q3,sp2q3u,"(500, 1000]",3
235,647.0,26007,Alcanadre,42.405104,-2.1198668,ezw3,ezw3p,ezw3pz,"(500, 1000]",3
236,9612.0,43004,Alcanar,40.5438634,0.4808409,sp0q,sp0qd,sp0qdu,"(5000, 10000]",5
237,240.0,25010,Alcanó,41.4807832,0.6176169,sp27,sp27y,sp27yp,"(100, 500]",2
238,1361.0,10008,Alcántara,39.7206785,-6.8869875,ez51,ez51g,ez51gq,"(1000, 5000]",4
239,42630.0,30005,Alcantarilla,37.9680342,-1.214954,eyxp,eyxpu,eyxpur,"(10000, 50000]",6
240,1427.0,46016,Alcàntera de Xúquer,39.0694685,-0.5601828,eyzw,eyzw7,eyzw72,"(1000, 5000]",4
241,51.0,16009,Alcantud,40.5484587,-2.3322562,eznq,eznqd,eznqdv,"(0, 100]",1
242,1024.0,49003,Alcañices,41.6996962,-6.3471637,ez7m,ez7mp,ez7mpx,"(1000, 5000]",4
243,16054.0,44013,Alcañiz,41.050254,-0.1329565,ezrc,ezrcs,ezrcsb,"(10000, 50000]",6
244,277.0,45005,Alcañizo,39.9026662,-5.1053,ezh7,ezh75,ezh75b,"(100, 500]",2
245,1493.0,14003,Alcaracejos,38.3893241,-4.9673657,eyu6,eyu6q,eyu6qu,"(1000, 5000]",4
246,1307.0,2008,Alcaraz,38.6647483,-2.4910801,eyy5,eyy5z,eyy5zq,"(1000, 5000]",4
247,9637.0,25011,Alcarràs,41.5632578,0.5240396,sp2k,sp2k7,sp2k7y,"(5000, 10000]",5
248,10396.0,46015,Alcàsser,39.3677124,-0.4446741,eyzx,eyzxv,eyzxvy,"(10000, 50000]",6
249,2487.0,29002,Alcaucín,36.9025563,-4.1140053,eyt1,eyt1f,eyt1fm,"(1000, 5000]",4
250,10347.0,23003,Alcaudete,37.5881403,-4.0812937,eytj,eytjg,eytjg4,"(10000, 50000]",6
251,1614.0,45006,Alcaudete de la Jara,39.788931,-4.8678158,ezhd,ezhd3,ezhd35,"(1000, 5000]",4
252,30516.0,13005,Alcázar de San Juan,39.3899806,-3.2101376,ezj8,ezj8n,ezj8nf,"(10000, 50000]",6
253,134.0,16010,Alcázar del Rey,40.0624404,-2.8073809,ezn5,ezn5b,ezn5bj,"(100, 500]",2
254,643.0,47005,Alcazarén,41.3709297,-4.6715674,ezke,ezkem,ezkeme,"(500, 1000]",3
255,17603.0,30902,Alcázares,4.8108957,-75.73373196163203,d2f5,d2f5k,d2f5ke,"(10000, 50000]",6
256,535.0,13006,Alcoba,39.2601129,-4.4769042,eyuz,eyuz6,eyuz65,"(500, 1000]",3
257,117041.0,28006,Alcobendas,40.5400082,-3.6358494,ezjq,ezjqt,ezjqtk,"(100000, 250000]",8
258,315.0,19009,Alcocer,40.4700125,-2.6109525,eznn,eznnh,eznnhx,"(100, 500]",2
259,254.0,3007,Alcosser,38.7950003,-0.4021309,eyzs,eyzsw,eyzswy,"(100, 500]",2
260,40.0,9010,Alcocero de Mola,42.4725921,-3.3581664,ezt9,ezt9e,ezt9ee,"(0, 100]",1
261,26.0,16011,Alcohujate,40.4173874,-2.614855,eznj,eznju,eznjum,"(0, 100]",1
262,831.0,4007,Alcolea,36.974836,-2.9613342,eytf,eytfk,eytfke,"(500, 1000]",3
263,1370.0,13007,Alcolea de Calatrava,38.9861733,-4.1152469,eyvj,eyvjf,eyvjf3,"(1000, 5000]",4
264,1160.0,22017,Alcolea de Cinca,41.721179,0.1172654,sp2j,sp2j6,sp2j6e,"(1000, 5000]",4
265,12.0,19010,Alcolea de las Peñas,41.2100187,-2.7845853,ezq4,ezq42,ezq42w,"(0, 100]",1
266,824.0,45007,Alcolea de Tajo,39.8092556,-5.1477785,ezh6,ezh66,ezh66z,"(500, 1000]",3
267,326.0,19011,Alcolea del Pinar,41.0359238,-2.4673489,ezq1,ezq1r,ezq1ry,"(100, 500]",2
268,3308.0,41006,Alcolea del Río,37.6145948,-5.6684391,eyev,eyevz,eyevzp,"(1000, 5000]",4
269,196.0,3008,Alcoleja,38.6755861,-0.3311342,eyzu,eyzu0,eyzu02,"(100, 500]",2
270,3470.0,25012,Alcoletge,41.6472222,0.6944444,sp2k,sp2kz,sp2kzv,"(1000, 5000]",4
271,269.0,10009,Alcollarín,39.2455213,-5.7368176,eygz,eygzm,eygzm2,"(100, 500]",2
272,199.0,42006,Alconaba,41.72381,-2.3851248,ezqm,ezqm3,ezqm3e,"(100, 500]",2
273,142.0,37012,Alconada,40.9116545,-5.3622294,ezk0,ezk0t,ezk0tz,"(100, 500]",2
274,24.0,40005,Alconada de Maderuelo,41.4504265,-3.4857645,ezme,ezmeb,ezmeb9,"(0, 100]",1
275,1644.0,6007,Alconchel,38.5167174,-7.0709841,eyfg,eyfgp,eyfgp5,"(1000, 5000]",4
276,80.0,50015,Alconchel de Ariza,41.2041182,-2.1220822,ezq6,ezq6r,ezq6rs,"(0, 100]",1
277,77.0,16012,Alconchel de la Estrella,39.719603,-2.5740529,ezn1,ezn1v,ezn1vq,"(0, 100]",1
278,750.0,6008,Alconera,38.3972763,-6.476699,eyg6,eyg6k,eyg6kw,"(500, 1000]",3
279,538.0,4008,Alcóntar,37.3360254,-2.5971447,eywh,eywhk,eywhku,"(500, 1000]",3
280,10468.0,12005,Alcora,40.0744223,-0.2138589,ezpg,ezpgg,ezpggp,"(10000, 50000]",6
281,170296.0,28007,Alcorcón,40.3492998,-3.8284295,ezjm,ezjm8,ezjm8c,"(100000, 250000]",8
282,3252.0,44014,Alcorisa,40.8915823,-0.3822033,ezr8,ezr8x,ezr8xk,"(1000, 5000]",4
283,122.0,19013,Alcoroches,40.6274618,-1.7458401,eznz,eznz0,eznz0k,"(100, 500]",2
284,5290.0,43005,Alcover,41.2629186,1.1702772,sp2f,sp2fd,sp2fdx,"(5000, 10000]",5
285,58960.0,3009,Alcoy/Alcoi,38.7094773,-0.4706489,eyzs,eyzsj,eyzsjq,"(50000, 100000]",7
286,399.0,22018,Alcubierre,41.8074299,-0.4533294,ezrt,ezrtv,ezrtvd,"(100, 500]",2
287,119.0,42007,Alcubilla de Avellaneda,41.7258976,-3.3046827,ezmt,ezmtk,ezmtkg,"(100, 500]",2
288,54.0,42008,Alcubilla de las Peñas,41.2518123,-2.5264638,ezq4,ezq4w,ezq4wt,"(0, 100]",1
289,116.0,49004,Alcubilla de Nogales,42.1285058,-5.9212583,ez7z,ez7z9,ez7z9m,"(100, 500]",2
290,452.0,13008,Alcubillas,38.7524763,-3.1343704,eyvu,eyvu2,eyvu2w,"(100, 500]",2
